Length,Diameter,Height,Age,Shucked_Weight_Ratio
1.5125,1.175,0.45,15,0.329241561
1.0125,0.775,0.275,8,0.457142857
1.5875,1.2875,0.4,11,0.445962733
1.7375,1.2875,0.4375,15,0.381140785
0.9,0.6625,0.2125,6,0.382585752
1.5,1.125,0.35,11,0.394131185
0.7,0.5,0.2,5,0.360655738
1.4125,1.125,0.4,12,0.453459119
1.5875,1.2125,0.3875,11,0.435228332
1.1875,0.925,0.3125,9,0.413407821
1.5625,1.2375,0.3875,9,0.448780488
1.2375,0.95,0.325,7,0.426341463
1.5,1.2375,0.4125,15,0.390656464
1.125,0.8375,0.2625,7,0.522371365
1.2,0.8875,0.2875,8,0.432152118
1.5125,1.2125,0.4125,14,0.407079646
1.45,1.075,0.325,10,0.457393484
0.9,0.675,0.2125,7,0.461734694
1.4625,1.1375,0.3625,10,0.413955929
1.1625,0.8875,0.3,8,0.439276486
1,0.8,0.2375,7,0.440594059
1.35,1.075,0.425,9,0.445574163
1.325,1.0375,0.3625,21,0.407309322
1.8125,1.4,0.525,18,0.30359645
1.6625,1.2875,0.5,12,0.402914533
1.175,0.8875,0.3,6,0.34192673
1.025,0.8125,0.2625,10,0.43741403
1.425,1.0625,0.325,8,0.472506394
0.7875,0.575,0.2,5,0.396363636
1.675,1.3,0.375,13,0.36913229
1.1625,0.875,0.2875,9,0.371733967
1.675,1.4625,0.4,10,0.415966387
1.375,1.0625,0.375,8,0.442270059
0.9125,0.7,0.225,7,0.441326531
1.15,0.8625,0.3,8,0.493414387
1.725,1.35,0.4625,24,0.329113924
1.1875,0.8875,0.3,8,0.4875
1.75,1.4,0.4375,11,0.518217404
1.3125,1,0.3125,9,0.529791816
1.1875,0.9375,0.3125,10,0.47968885
0.5125,0.35,0.125,6,0.358695652
1,0.775,0.25,6,0.424836601
1.525,1.1875,0.375,9,0.54290718
1.1,0.8,0.2625,9,0.452903226
1.7,1.375,0.4375,11,0.484046164
1.0625,0.775,0.2375,8,0.469329529
1.5125,1.1625,0.3875,10,0.497272727
0.95,0.7125,0.225,7,0.436008677
1.1,0.85,0.25,7,0.513513514
1.5375,1.2125,0.5375,11,0.438897556
1.1625,0.9375,0.3375,16,0.370833333
1.6375,1.2625,0.4125,10,0.47519685
1,0.7875,0.2125,6,0.43364486
1.4125,1.225,0.3875,11,0.438074635
1.125,0.875,0.3125,11,0.417136415
1.25,1,0.3125,10,0.415437988
1.175,0.9625,0.3375,8,0.469041561
1.4375,1.1875,0.4,9,0.402793296
1.6875,1.3125,0.4,13,0.445656408
1.3625,1.0125,0.325,8,0.496960486
1.15,0.875,0.3,11,0.395087001
1.825,1.3875,0.45,10,0.387984611
0.85,0.625,0.225,6,0.432960894
1.5625,1.2125,0.4,9,0.471291866
1.75,1.3875,0.55,11,0.388355342
1.2875,1.0875,0.425,12,0.438193344
1.4375,1.125,0.4625,12,0.36972973
1.4125,1.125,0.3625,8,0.49617422
1.5625,1.25,0.45,12,0.470631157
1.7375,1.3125,0.4375,12,0.399540758
1.25,0.9375,0.35,7,0.451319381
1.6125,1.2625,0.4125,11,0.417298938
0.9125,0.6625,0.2125,7,0.443661972
1.35,1.0875,0.45,17,0.385040161
0.4375,0.3125,0.1,4,0.339285714
0.9625,0.7875,0.275,10,0.428321678
1.05,0.8125,0.3125,9,0.402298851
0.875,0.6875,0.1625,10,0.363414634
1.8375,1.3875,0.55,12,0.531290184
1.025,0.75,0.25,7,0.445035461
1.65,1.2875,0.45,16,0.354563362
1.5,1.1875,0.375,10,0.504464286
1.3125,1.075,0.4125,16,0.434933488
1.625,1.2875,0.3125,9,0.443456163
1.475,1.1875,0.4,13,0.433499773
1.2375,0.825,0.25,7,0.402272727
1.2625,0.95,0.3,7,0.436868687
1.25,0.975,0.325,9,0.416748768
1.0625,0.8125,0.275,7,0.51874063
1.3875,1.15,0.4,10,0.388953488
1.025,0.75,0.225,8,0.424342105
1.5125,1.125,0.4875,13,0.438069217
1.025,0.825,0.2625,7,0.455223881
1.6125,1.25,0.4375,12,0.445878848
1.6625,1.2625,0.4,11,0.476726144
1.8,1.4125,0.5,11,0.401790711
1.6625,1.3125,0.525,10,0.49756691
1.6625,1.2625,0.4125,9,0.443661972
1.1625,0.8625,0.275,7,0.397508494
1.3625,1.025,0.3625,18,0.347651775
0.9,0.675,0.2125,6,0.487414188
1.475,1.175,0.3625,9,0.492149432
1.275,1.0375,0.35,16,0.369578497
1.5875,1.275,0.3875,10,0.410750507
1.8375,1.475,0.5125,12,0.435553426
1.5625,1.175,0.375,9,0.494661922
1.5625,1.25,0.4,11,0.470419063
1.15,0.875,0.3,10,0.434951456
1.0625,0.8625,0.275,11,0.34106412
0.8125,0.6,0.1875,9,0.306451613
1.175,0.9125,0.3,9,0.422651934
1.55,1.0875,0.3875,8,0.471343874
1.275,0.95,0.3375,9,0.504405286
1.375,1.075,0.325,10,0.37581894
1.6,1.2375,0.425,10,0.473661106
1.375,1.1,0.3875,8,0.398143091
1.6125,1.225,0.4,9,0.423060437
0.9,0.7,0.2,6,0.461538462
1.1375,0.875,0.2625,11,0.390625
1.5875,1.2875,0.475,10,0.369303682
1.325,1.05,0.35,9,0.37841833
1.85,1.5,0.4875,16,0.302938197
1.625,1.2875,0.5375,16,0.376502003
0.825,0.625,0.225,10,0.431472081
0.85,0.625,0.1875,5,0.37254902
1.275,0.9375,0.25,7,0.411408816
1.0875,0.85,0.275,8,0.393939394
1.25,0.95,0.275,7,0.441295547
1.625,1.2875,0.45,11,0.449760766
1.4625,1.1625,0.4125,9,0.43132015
1.675,1.3,0.475,9,0.495270064
1.5625,1.2375,0.4125,10,0.401743265
0.95,0.6875,0.2375,7,0.625454545
1.5375,1.2,0.45,13,0.417852523
0.725,0.575,0.1875,7,0.369098712
1.2,0.925,0.3,8,0.468283582
1.6,1.2875,0.4125,10,0.37704918
1.125,0.875,0.275,8,0.492217899
1.1125,0.8875,0.275,10,0.408833522
1.3875,1.0125,0.3,9,0.502190581
1.375,1.075,0.3875,11,0.368152866
1.5875,1.2125,0.4125,9,0.516029355
1.725,1.3125,0.4375,8,0.485445457
1.0375,0.775,0.275,10,0.414839798
1.1375,1.0875,0.275,8,0.457209848
1.225,0.8875,0.4,8,0.396247868
1.625,1.3125,0.4625,9,0.435525827
1.3125,1.025,0.4125,13,0.329169269
0.8,0.625,0.2,9,0.364217252
1.75,1.375,0.4875,13,0.415512465
1.55,1.25,0.4125,9,0.486228003
1.125,0.875,0.3375,7,0.446356275
1.6375,1.3,0.425,9,0.463084316
1.6375,1.225,0.4375,10,0.470739787
1.3625,1.075,0.375,10,0.475067385
1.2625,1.0125,0.275,9,0.488
0.9125,0.675,0.2125,7,0.420918367
0.475,0.325,0.1125,5,0.339622642
1.3625,1.0625,0.3125,16,0.3828125
0.625,0.4375,0.15,4,0.433070866
1.4875,1.1625,0.35,12,0.464959569
0.5,0.375,0.1,4,0.456521739
1.1625,0.8625,0.2625,6,0.602739726
1.025,0.7875,0.25,8,0.413333333
1.1875,0.875,0.2875,13,0.39835729
1.325,1.05,0.3375,10,0.435555556
1.4375,1.125,0.3375,9,0.384156267
0.7125,0.525,0.175,5,0.403669725
1.575,1.25,0.4625,10,0.390455531
1.225,0.9625,0.4,9,0.374237805
0.925,0.6875,0.2125,6,0.469437653
0.475,0.35,0.075,3,0.396825397
1.475,1.225,0.3375,11,0.418650794
1.3125,1.0375,0.3,9,0.470637584
1.5625,1.2,0.4,9,0.529601289
0.9875,0.7375,0.2375,10,0.347438753
1.2875,1.0125,0.325,10,0.443213296
1.5875,1.2125,0.45,10,0.405680373
1.175,0.9,0.3,10,0.440837696
1.6625,1.2875,0.475,11,0.507171193
1.7375,1.4,0.4625,10,0.462602314
1.075,0.775,0.325,9,0.421742483
1.3125,1.0375,0.3375,7,0.495909377
0.45,0.325,0.1125,3,0.454545455
0.7375,0.5375,0.175,6,0.388429752
1.1375,0.925,0.2625,9,0.43857868
1.175,0.9375,0.2625,10,0.378684807
1.15,0.9,0.3125,8,0.395795247
1.55,1.225,0.425,13,0.428335399
1.05,0.825,0.3125,10,0.401727862
0.9375,0.725,0.35,8,0.466666667
1.2875,0.9375,0.35,10,0.383551115
1.3375,1,0.3375,8,0.479001826
1.4875,1.125,0.35,10,0.473150358
1.7875,1.375,0.4375,11,0.513972603
1.6625,1.25,0.4375,9,0.447927551
1.5625,1.225,0.3875,10,0.501879699
1.3,1.0375,0.4375,8,0.342629482
1.375,1.0375,0.3375,9,0.416502947
1.25,1.05,0.3125,11,0.411290323
1.625,1.275,0.425,10,0.462348437
1.3375,1.0125,0.3125,16,0.280474649
1.6625,1.35,0.4875,11,0.482142857
0.925,0.7375,0.25,7,0.433891993
1.7375,1.3375,0.4375,10,0.437041066
1.35,1,0.3625,11,0.416116248
1.475,1.15,0.325,12,0.412885662
1.075,0.8625,0.2875,11,0.303776683
1.1625,0.9,0.275,7,0.537840565
0.9125,0.7375,0.2375,9,0.43
1.3625,1.0625,0.3375,10,0.441681468
1.725,1.3125,0.5,12,0.514165498
1.475,1.125,0.4,19,0.397777778
1.5875,1.2625,0.3625,10,0.445130013
1.8125,1.45,0.4625,9,0.528233749
1.325,0.9875,0.2875,9,0.437994723
1.5,1.1875,0.5125,9,0.446853741
1.2375,1.025,0.3125,9,0.44407677
0.9625,0.7125,0.2125,8,0.49795082
1.4875,1.1625,0.3125,10,0.406132666
0.975,0.75,0.25,13,0.405660377
1.125,0.85,0.3,6,0.489340102
1.5,1.025,0.3625,8,0.47657082
1.375,1.1125,0.3875,9,0.549217567
1.0625,0.85,0.3,10,0.384020619
0.5375,0.4125,0.1375,5,0.449152542
0.9875,0.7875,0.2625,16,0.3371266
0.875,0.675,0.225,6,0.364963504
1.55,1.2,0.4,8,0.506516854
1.6125,1.2625,0.375,10,0.447221025
1.7,1.3,0.4625,11,0.411646586
1.1,0.85,0.3375,8,0.378616352
1.6,1.3125,0.5,16,0.31965129
1.7625,1.3375,0.45,12,0.411275964
1.5,1.1875,0.4,12,0.433419244
0.925,0.725,0.2,6,0.424361493
1.5375,1.25,0.5125,16,0.402080507
1.2,0.975,0.375,13,0.439840637
1.125,0.825,0.2625,9,0.464285714
1.4625,1.1875,0.3,14,0.433862434
1.25,0.9375,0.375,10,0.398584906
1.4375,1.1875,0.3625,9,0.427654609
1.475,1.15,0.4,8,0.439940682
1.675,1.3,0.4125,11,0.511510791
1.525,1.15,0.3875,8,0.4446186
1.35,1.05,0.475,10,0.427425237
1.35,1.0375,0.325,13,0.329896907
1.2,0.925,0.3,13,0.403696498
0.9,0.675,0.25,6,0.407834101
1.2125,0.975,0.3375,8,0.405186386
1.375,1.1625,0.45,27,0.267628866
0.8,0.5875,0.2,6,0.430976431
1.6375,1.2125,0.4875,17,0.387345679
1.4875,1.1625,0.3625,12,0.363143631
1.475,1.125,0.4625,16,0.368667186
1.4375,1.125,0.25,12,0.462694579
1.5625,1.2125,0.4125,10,0.414116687
1.4625,1.15,0.425,9,0.391420912
1.4875,1.175,0.375,12,0.402692092
0.6625,0.5,0.1625,7,0.41025641
1.425,1.1125,0.35,8,0.49506347
1.0875,0.875,0.3125,9,0.4291939
0.875,0.6625,0.275,7,0.460370995
1.475,1.175,0.375,8,0.479674797
1.4375,1.1125,0.4,9,0.477353993
1.0875,0.8375,0.275,7,0.49270073
1.025,0.8125,0.2625,8,0.444598338
0.75,0.575,0.1875,5,0.403333333
1,0.7375,0.2375,6,0.438492063
1.45,1.15,0.35,10,0.446303292
1.5875,1.2375,0.0375,9,0.44228275
1.2875,1.0125,0.35,17,0.366843034
1.55,1.1625,0.35,9,0.517449375
1.55,1.2875,0.3875,12,0.504337986
0.775,0.5875,0.175,6,0.417218543
0.5625,0.425,0.175,4,0.424778761
1.3,1,0.2625,9,0.517775229
1.3,0.9625,0.4125,10,0.474083439
0.8,0.6,0.2,6,0.444444444
1.45,1.0875,0.375,7,0.415375447
1.3125,1,0.35,11,0.455972696
1.475,1.2125,0.3875,9,0.420491423
1.3875,1.075,0.3125,8,0.484653819
1.75,1.4375,0.475,12,0.481742191
1.5375,1.2875,0.3375,9,0.485956309
1.4625,1.0875,0.35,8,0.44356578
1.175,0.9125,0.25,8,0.425790754
0.925,0.6875,0.25,5,0.534635879
0.6875,0.5,0.175,6,0.385416667
1.6875,1.325,0.4875,9,0.41374708
1.2625,0.975,0.3,8,0.44628821
1.3,1.0625,0.3625,13,0.295714286
1.825,1.4375,0.4625,12,0.495344507
1.3875,1.0875,0.35,8,0.515686275
0.5625,0.425,0.125,4,0.368932039
1.4875,1.1375,0.3875,12,0.484205563
1.1375,0.8125,0.3375,8,0.488414634
1.55,1.2,0.575,14,0.368541381
0.9375,0.65,0.2,6,0.43373494
1.375,1.0875,0.35,10,0.435965494
1.1625,0.8875,0.3125,13,0.385347288
1.675,1.25,0.5,11,0.453900709
1.525,1.2,0.4125,13,0.384229717
1.5625,1.25,0.4375,10,0.436819688
1.6875,1.3875,0.5125,13,0.37038961
1.5625,1.175,0.3625,13,0.378045365
1.7,1.325,0.45,11,0.499345978
1.3875,0.9875,0.325,9,0.397493286
1.3875,1.1,0.375,12,0.406622517
1.4,1.1,0.4125,12,0.41875
1.5125,1.2,0.3875,10,0.425212606
1.3625,1.025,0.2875,9,0.428677014
1.1625,0.9,0.325,10,0.399810066
1.4875,1.1375,0.4875,19,0.345358888
1.6,1.25,0.4625,16,0.341004987
1.3625,1.125,0.375,8,0.486226778
1.2875,0.975,0.35,8,0.502949853
0.875,0.65,0.225,10,0.366161616
1.275,1.0125,0.325,9,0.519163763
1.25,0.9125,0.3125,9,0.433712121
1.475,1.1625,0.4875,17,0.338539274
1.15,0.8875,0.325,13,0.419213974
1.5375,1.1375,0.3375,9,0.447119924
1.3625,1.075,0.35,9,0.380640466
1.375,1.125,0.325,6,0.419776119
1.2125,0.9,0.3,8,0.478176528
1.3375,1.1,0.375,12,0.37841833
1.25,1.0125,0.35,18,0.393466964
1.45,1.1,0.45,12,0.429156909
1.4375,1.125,0.3,12,0.466353678
1.0125,0.725,0.225,7,0.396460177
1.5,1.1875,0.4375,9,0.45990991
1.55,1.15,0.4,9,0.517096265
0.8,0.5875,0.1625,5,0.418772563
1.275,1,0.35,10,0.376822717
1.0125,0.75,0.225,6,0.382899628
1.8,1.375,0.4875,9,0.516883743
1.5875,1.25,0.45,16,0.415845337
1.025,0.775,0.3125,11,0.393602225
0.875,0.65,0.2375,8,0.445701357
1.625,1.2375,0.425,11,0.487068966
1.6,1.225,0.35,15,0.372278057
1.2625,0.9625,0.325,7,0.487179487
1.7375,1.375,0.4875,11,0.436767798
0.925,0.6875,0.2125,5,0.432432432
1.1375,0.9375,0.3125,8,0.437148218
0.7,0.5375,0.2,5,0.545454545
1.7,1.2875,0.4375,12,0.31665122
1.375,1.0125,0.3125,9,0.455453149
1.475,1.125,0.4,9,0.445891784
1.4625,1.1625,0.3625,10,0.438863521
0.9375,0.725,0.2875,10,0.343807763
1.6,1.3125,0.5375,22,0.254918494
1.075,0.7875,0.2375,8,0.462962963
1.3625,1.1,0.375,8,0.386279683
1.4875,1.2,0.4625,10,0.446330081
1.7625,1.3375,0.55,10,0.497856377
1.5,1.2,0.3875,11,0.444773176
0.8125,0.6125,0.175,6,0.468944099
1.3375,1.0125,0.3625,10,0.398100804
0.5875,0.4375,0.2,5,0.333333333
0.3875,0.2625,0.125,4,0.285714286
0.8875,0.675,0.2625,9,0.525830258
0.9,0.7375,0.325,10,0.323688969
1.2125,0.9375,0.3375,10,0.346223022
1.6875,1.3625,0.4875,20,0.394638224
1.75,1.4125,0.45,9,0.511136493
0.9375,0.7,0.225,6,0.390697674
1.675,1.3,0.475,13,0.396590909
1.2875,0.975,0.3,8,0.493061224
1.7,1.325,0.5125,14,0.389371658
1.4875,1.1875,0.425,17,0.382124943
1.575,1.2375,0.5,11,0.462293932
1.775,1.3875,0.425,12,0.365646259
1.5875,1.3125,0.4625,10,0.486313544
1.35,1.05,0.325,9,0.490339773
1.1625,1.0125,0.3375,10,0.560771704
1.2875,0.975,0.3875,7,0.518596491
1.3125,1,0.425,11,0.381930185
1.175,0.875,0.2875,8,0.401437372
0.875,0.65,0.225,9,0.382051282
1.6625,1.3125,0.4125,18,0.412182362
1.3875,1.0625,0.325,13,0.344422701
1.525,1.175,0.4375,10,0.437808896
1.2625,0.975,0.2875,8,0.461056401
1.1,0.775,0.2875,11,0.369655172
1.5,1.1375,0.425,8,0.584137642
1.4875,1.1875,0.4,6,0.479614204
1.625,1.2625,0.425,11,0.445655659
1.6125,1.25,0.425,13,0.405656395
1.4375,1,0.3875,17,0.386595174
1.575,1.1875,0.3875,10,0.451774113
0.525,0.375,0.1375,5,0.365591398
1.425,1.1375,0.4125,14,0.415290231
1.1,0.8875,0.3125,9,0.276439791
1.375,1.1,0.3375,10,0.418657565
1.2625,0.9375,0.2875,10,0.446988974
1.65,1.325,0.425,10,0.434661076
0.4,0.3,0.0875,5,0.357142857
0.425,0.325,0.2375,4,0.433333333
1.1,0.825,0.3375,16,0.325670498
1.5625,1.225,0.3,10,0.520250998
1.1,0.85,0.3,6,0.593593594
1.2875,1.0375,0.325,13,0.361256545
1.4125,1.075,0.375,11,0.40413877
1.05,0.8625,0.2875,9,0.441048035
1.25,1.0125,0.375,12,0.424140821
1.0875,0.8375,0.275,12,0.406005222
0.8375,0.625,0.2,6,0.410029499
1.8,1.4375,0.5375,13,0.402291105
1.5625,1.2375,0.4375,11,0.439751553
1.1875,0.875,0.3,7,0.414882773
1.1625,0.85,0.2625,9,0.475308642
1.6875,1.35,0.4375,12,0.427468639
1.075,0.85,0.275,7,0.436213992
1.625,1.1875,0.4125,9,0.418018018
1.3125,1.0625,0.3,18,0.326024235
1.2875,0.95,0.4375,14,0.33978045
0.9375,0.7,0.2,7,0.43187067
0.8875,0.675,0.1875,7,1.492647059
1.4,1.125,0.3625,9,0.434563758
1.2875,0.95,0.3,7,0.5224
1.4,1.1375,0.3125,21,0.364793213
0.95,0.5875,0.25,7,0.408914729
1.45,1.1375,0.4,17,0.338578405
1.1,0.875,0.35,16,0.379157428
1.2125,0.8875,0.2625,9,0.436746988
1.1875,0.9,0.3625,8,0.446640316
1.1125,0.8625,0.225,10,0.376811594
1.4125,1.125,0.4125,12,0.329749104
1.225,0.9875,0.3375,14,0.384129847
1.225,0.9625,0.2875,13,0.478038067
1.4,1.075,0.375,9,0.392634561
0.95,0.675,0.2,8,0.410926366
1.475,1.1625,0.425,10,0.444604317
1.25,0.9375,0.2875,11,0.31118587
1.175,0.925,0.3,12,0.392136026
1.65,1.3,0.5,17,0.401551313
0.8,0.5375,0.2375,6,0.459016393
1.7625,1.4,0.4125,10,0.475820896
1.3625,1.0375,0.35,9,0.562804878
1.2625,1.0125,0.325,11,0.374791319
1.4,1.1625,0.4,9,0.418807562
1.6625,1.2625,0.4,11,0.488579172
1.1875,0.875,0.2875,11,0.379424779
1.375,1.1,0.4,20,0.351160444
1.425,1.175,0.3875,10,0.535834739
1.475,1.1875,0.3625,15,0.419278253
1.2625,0.975,0.3,9,0.507656968
1.5,1.1875,0.3375,9,0.408538702
1.6125,1.25,0.3875,10,0.503482179
1.7375,1.325,0.5,14,0.366300366
1.2375,0.95,0.3625,8,0.41
1.825,1.425,0.4125,10,0.529878502
1.4625,1.15,0.425,14,0.345639132
1.575,1.175,0.375,12,0.474680757
0.325,0.25,0.075,3,0.346153846
1.2,0.9625,0.3375,14,0.353544776
1,0.7875,0.25,6,0.443410853
1.15,0.875,0.3125,9,0.364956438
1.625,1.3,0.475,16,0.386017107
1.6125,1.275,0.475,9,0.410308579
1.8375,1.475,0.5375,11,0.416428163
1.375,1.15,0.4375,10,0.36306099
1.6375,1.325,0.4875,13,0.408501441
1.5125,1.2125,0.4,10,0.350212967
1.4625,1.2125,0.375,11,0.384151993
1.5125,1.175,0.2875,15,0.352333932
1.2125,1,0.3875,11,0.322845417
1.625,1.2375,0.4,9,0.440289966
1.125,0.8625,0.3375,14,0.445823928
1.5125,1.175,0.4,12,0.498846331
1.3625,1.025,0.35,9,0.473541384
1.4,1.075,0.3125,13,0.390031153
1.6375,1.3125,0.4625,20,0.386814932
1.4125,1.125,0.4375,9,0.442793462
1.25,0.9625,0.3625,14,0.323046619
1.0375,0.8125,0.25,7,0.433283358
0.9625,0.725,0.225,9,0.424474187
1.5375,1.1875,0.5125,11,0.448391922
1.5375,1.1875,0.425,11,0.400845666
0.9125,0.675,0.2125,6,0.432
1.575,1.2375,0.3625,9,0.475588492
1.3125,1.025,0.2875,7,0.537120723
0.9,0.65,0.225,7,0.361344538
1.3375,1.025,0.3875,12,0.434679335
1.425,1.1375,0.375,11,0.403125
1.5125,1.1875,0.375,10,0.5
1.425,1.125,0.3875,10,0.470711297
1.5125,1.2375,0.425,13,0.399908383
1.4125,1.125,0.3875,10,0.446908919
1.75,1.3375,0.4375,15,0.383812747
1.225,0.925,0.2875,11,0.316081331
1.0375,0.7875,0.225,6,0.482758621
1.3,1.025,0.2875,12,0.35377943
1.4375,1.0625,0.35,11,0.455124493
1.475,1.125,0.3125,9,0.508139535
1.1875,0.9125,0.35,8,0.376237624
1.2375,0.9625,0.3125,8,0.470940171
1.575,1.225,0.425,10,0.380501851
1.55,1.2625,0.4,11,0.457923497
0.75,0.5625,0.1875,5,0.423791822
1.675,1.2625,0.5125,9,0.445218029
1.425,1.15,0.425,14,0.375
1.5125,1.1875,0.4,18,0.340037129
0.9,0.6625,0.2125,7,0.361930295
1.4375,1.0625,0.375,8,0.519110097
1.425,1.1,0.475,9,0.439096267
1.0375,0.7875,0.25,8,0.484224966
1.4625,1.1875,0.4625,12,0.404081633
1.425,1.0875,0.425,9,0.471698113
1.3375,1,0.3375,8,0.47483871
1.6875,1.375,0.45,15,0.332839799
1.1875,0.95,0.3625,11,0.292982456
1.7,1.3,0.4625,10,0.388384166
1.425,1.1625,0.3875,14,0.372133028
1.0625,0.8125,0.3,9,0.37816245
1.15,1.0625,0.3875,8,0.402815013
1.4125,1.1625,0.4375,15,0.391457286
1.5,1.15,0.45,10,0.371052632
1.075,0.85,0.3125,14,0.358072917
1.125,0.875,0.3,8,0.428418803
1.5,1.2,0.225,8,0.435238095
1.2,0.9125,0.25,8,0.478308026
1.7375,1.4,0.4625,10,0.50862069
1.5125,1.1875,0.45,15,0.42071543
1.6875,1.3375,0.4625,11,0.451685393
1.4125,1.125,0.3375,12,0.391502276
1.225,0.95,0.35,10,0.322156476
1.9,1.4375,0.475,14,0.384636413
1.45,1.15,0.4625,10,0.345624385
1.3375,1.1125,0.3125,8,0.477936963
1.3125,1.05,0.4,9,0.363095238
1.4,1.1,0.3875,8,0.524590164
1.25,0.9875,0.375,9,0.452764171
1.4375,1.15,0.3875,10,0.494955157
0.6,0.425,0.125,5,0.376146789
1.275,1,0.3125,8,0.402695872
0.4375,0.325,0.1375,5,0.333333333
1.5625,1.2875,0.4125,10,0.548069022
1.6,1.1875,0.475,13,0.379235447
1.075,0.8375,0.3,7,0.5
1.4375,1.1875,0.4,9,0.444793537
1.8625,1.4625,0.5375,17,0.370748299
1.5625,1.225,0.3625,10,0.475
0.9625,0.725,0.25,6,0.388349515
1.2375,1,0.3875,17,0.375484872
1.4375,1.125,0.3875,9,0.406884876
1.3125,1.025,0.3375,8,0.514231499
1.2375,0.95,0.3375,12,0.417791898
1.225,0.975,0.3375,12,0.36440678
1.175,0.925,0.325,7,0.384688995
1.3375,1.15,0.3625,8,0.431111111
1.4,1.125,0.3875,10,0.393972603
1.425,1.0625,0.35,10,0.432397126
1.1875,0.8375,0.25,9,0.428248588
1.2375,0.95,0.3375,8,0.405299313
1.3625,1.15,0.4,10,0.37994429
0.6125,0.5125,0.15,4,0.444444444
1,0.775,0.2875,6,0.492038217
1.0625,0.825,0.2875,6,0.402756508
1.075,0.8,0.25,7,0.498054475
1.325,1.0625,0.325,10,0.401743796
1.5625,1.2125,0.5,9,0.423550725
1.1875,0.9625,0.275,7,0.54228422
1.0625,0.8,0.2125,8,0.471374046
1.6125,1.25,0.4,9,0.486427796
0.85,0.6625,0.2,5,0.446650124
0.8,0.5875,0.225,7,0.535519126
1.5875,1.3125,0.4,12,0.454811715
0.55,0.4125,0.1375,5,0.394495413
1.5625,1.2125,0.425,11,0.407446068
0.5875,0.425,0.1375,7,0.349514563
1.4875,1.0875,0.375,8,0.463888889
0.875,0.625,0.1875,6,0.492625369
1.2625,1.0125,0.325,8,0.501246883
1.4375,1.2,0.4125,9,0.474025974
1.5375,1.1875,0.4375,10,0.420217588
1.3125,1,0.325,8,0.535298681
1.425,1.15,0.425,7,0.451023796
0.95,0.75,0.225,6,0.597472924
1.5625,1.1625,0.3875,14,0.41563786
0.65,0.5,0.1625,6,0.458333333
1.6125,1.3125,0.425,10,0.447810219
1.4875,1.175,0.4125,9,0.443592058
1.5375,1.1875,0.425,10,0.424712135
1.2125,0.925,0.2875,9,0.412472648
0.9,0.675,0.2375,8,0.365
0.8625,0.6375,0.2125,5,0.523690773
1.4625,1.15,0.35,9,0.426981009
1.7125,1.3125,0.4375,16,0.316666667
0.875,0.625,0.25,7,0.429638854
1.1625,0.8875,0.2625,7,0.471719457
1.0875,0.875,0.3,11,0.418756816
1.4,1.025,0.4125,13,0.37688172
1.075,0.85,0,8,0.482476636
1.4625,1.125,0.4,8,0.447761194
0.9375,0.6875,0.2375,6,0.446247465
1.7,1.375,0.5,21,0.328947368
1.15,0.925,0.275,8,0.374527112
1.4,1.1,0.325,8,0.482377332
1.4125,1.15,0.3875,10,0.430866322
1.4,1.075,0.3625,9,0.515842135
1.45,1.1375,0.425,9,0.438709677
1.35,1.0625,0.3375,8,0.506559767
1.6375,1.2875,0.45,11,0.438739377
1.2,0.9125,0.3375,8,0.460516028
1.675,1.35,0.4875,11,0.437140509
1.55,1.2,0.375,10,0.450748979
1.575,1.2625,0.4875,9,0.395099541
1.1,0.8875,0.3,7,0.466666667
1.55,1.1875,0.4625,13,0.456226415
1.625,1.275,0.4625,10,0.386181818
1.1875,0.95,0.3375,7,0.356995885
1.325,1.025,0.3625,9,0.454270139
1.75,1.375,0.425,11,0.447446556
1.4625,1.1375,0.325,8,0.469446031
1.55,1.2125,0.4375,10,0.448375154
0.625,0.4625,0.1625,5,0.38028169
1.0625,0.775,0.2625,6,0.435616438
0.7875,0.6125,0.2125,8,0.369337979
